,0
7163,198098
7164,224039
7165,206996
7166,191291
7167,220432
7168,207689
7169,206014
7170,212567
7171,230269
7172,228751
7173,227182
7174,217440
7175,223998
7176,232020
7177,214407
7178,229520
7179,228234
7180,217831
7181,227594
7182,200853
7183,228446
7184,220583
7185,235393
7186,227920
7187,228320
7188,232328
7189,230883
7190,225105
7191,231414
7192,226912
7193,232542
7194,232567
7195,246305
7196,218948
7197,292887
7198,243560
7199,219581
7200,218810
7201,256049
7202,182208
7203,182187
7204,182020
7205,181390
7206,252461
7207,255925
7208,233446
7209,202736
7210,203746
7211,205920
7212,202164
7213,200863
7214,271576
7215,267015
7216,274208
7217,258791
7218,193474
7219,210834
7220,201228
7221,199572
7222,200617
7223,199431
7224,193300
7225,320115
7226,319718
7227,320147
7228,319739
7229,272728
7230,252142
7231,241728
7232,244849
7233,262781
7234,276317
7235,271495
7236,249237
7237,282894
7238,256316
7239,273221
7240,268816
7241,250537
7242,271892
7243,319797
7244,320313
7245,319734
7246,321071
7247,319850
7248,321715
7249,320363
7250,320156
7251,214178
7252,204939
7253,212111
7254,213065
7255,215959
7256,225966
7257,230968
7258,223928
7259,220504
7260,210305
7261,223247
7262,242373
7263,231073
7264,200730
7265,211429
7266,254158
7267,253140
7268,197826
7269,277996
7270,259192
7271,194280
7272,253807
7273,218681
7274,158926
7275,263018
7276,250455
7277,176114
7278,218906
7279,248842
7280,230603
7281,236600
7282,263585
7283,256332
7284,265852
7285,319744
7286,319450
7287,319987
7288,319932
7289,320437
7290,231998
7291,255048
7292,236480
7293,250526
7294,247525
7295,259929
7296,252074
7297,246023
7298,248520
7299,248757
7300,255209
7301,256471
7302,272457
7303,267310
7304,276436
7305,264281
7306,258752
7307,258600
7308,265647
7309,275016
7310,274441
7311,278925
7312,262087
7313,259349
7314,255716
7315,255936
7316,254121
7317,254027
7318,248330
7319,246896
7320,258314
7321,283573
7322,258476
7323,212395
7324,272979
7325,255579
7326,236696
7327,249709
7328,264406
7329,261893
7330,266250
7331,245868
7332,232745
7333,238779
7334,249113
7335,261377
7336,246781
7337,241684
7338,257693
7339,212506
7340,238828
7341,236116
7342,263098
7343,294781
7344,290252
7345,277027
7346,283350
7347,291072
7348,290348
7349,284906
7350,227753
7351,219553
7352,210724
7353,226239
7354,221435
7355,239515
7356,234823
7357,222665
7358,220780
7359,236463
7360,216371
7361,250656
7362,249362
7363,265028
7364,262493
7365,263328
7366,266479
7367,261294
7368,269937
7369,269402
7370,274764
7371,273331
7372,260367
7373,255340
7374,194864
7375,193272
7376,194109
7377,193808
7378,208206
7379,209331
7380,203717
7381,203621
7382,194484
7383,198820
7384,192896
7385,196397
7386,213887
7387,192580
7388,192615
7389,196945
7390,193376
7391,192567
7392,192915
7393,192318
7394,206686
7395,192664
7396,192983
7397,194138
7398,193019
7399,193767
7400,193478
7401,282798
7402,261203
7403,254803
7404,278934
7405,254304
7406,266065
7407,285950
7408,270014
7409,234835
7410,262014
7411,268795
7412,266291
7413,285125
7414,262724
7415,254853
7416,271555
7417,272241
7418,260490
7419,290499
7420,281643
7421,278203
7422,269928
7423,261810
7424,285417
7425,183424
7426,202821
7427,198932
7428,218564
7429,206554
7430,208507
7431,318593
7432,316425
7433,315549
7434,320982
7435,313767
7436,272641
7437,273120
7438,273647
7439,274802
7440,267029
7441,266337
7442,261067
7443,275134
7444,269228
7445,264517
7446,246288
7447,244957
7448,267345
7449,256407
7450,259393
7451,256593
7452,264822
7453,266511
7454,192302
7455,246654
7456,255232
7457,272153
7458,201159
7459,200244
7460,195088
7461,289875
7462,293136
7463,290946
7464,237656
7465,259772
7466,277725
7467,283333
7468,270133
7469,255325
7470,319764
7471,320333
7472,320753
7473,320384
7474,320087
7475,228215
7476,230066
7477,233969
7478,283209
7479,256082
7480,184673
7481,227281
7482,260931
7483,186233
7484,201432
7485,197808
7486,193417
7487,198855
7488,196492
7489,202503
7490,196185
7491,199995
7492,195481
7493,194960
7494,193309
7495,193198
7496,191920
7497,195959
7498,198334
7499,192262
7500,191876
7501,193794
7502,195516
7503,195969
7504,196760
7505,195630
7506,211872
7507,197764
7508,223093
7509,200658
7510,211738
7511,194423
7512,195612
7513,219942
7514,216803
7515,199856
7516,208864
7517,195057
7518,202385
7519,230928
7520,221913
7521,234839
7522,241901
7523,243253
7524,240042
7525,233769
7526,223398
7527,242786
7528,226549
7529,233115
7530,237205
7531,226002
7532,224316
7533,230809
7534,249711
7535,227225
7536,222048
7537,177014
7538,162223
7539,159405
7540,140532
7541,275634
7542,272331
7543,265744
7544,278799
7545,259328
7546,271416
7547,259275
7548,266887
7549,279001
7550,258634
7551,271309
7552,243722
7553,283717
7554,257924
7555,276242
7556,261404
7557,246835
7558,276037
7559,269417
7560,239912
7561,248419
7562,266521
7563,293643
7564,284280
7565,245000
7566,274234
7567,261046
7568,271986
7569,305929
7570,233962
7571,244186
7572,290619
7573,258129
7574,233987
7575,286088
7576,269746
7577,281235
7578,282044
7579,263034
7580,262246
7581,267279
7582,248761
7583,262537
7584,275763
7585,264072
7586,261112
7587,263201
7588,265177
7589,258921
7590,290666
7591,263168
7592,298546
7593,267677
7594,257691
7595,284526
7596,288377
7597,256080
7598,272031
7599,255251
7600,274988
7601,267714
7602,289132
7603,245949
7604,268587
7605,273026
7606,271477
7607,281541
7608,245260
7609,256417
7610,266985
7611,276222
7612,254422
7613,243311
7614,282499
7615,297580
7616,274211
7617,263344
7618,280758
7619,271726
7620,268425
7621,277532
7622,251891
7623,294996
7624,240935
7625,278005
7626,266835
7627,262482
7628,277188
7629,260764
7630,262012
7631,239165
7632,261788
7633,269948
7634,271760
7635,201900
7636,198864
7637,175941
7638,171231
7639,165184
7640,158630
7641,132504
7642,129059
7643,131755
7644,82744
7645,129579
7646,109270
7647,129244
7648,134773
7649,125799
7650,142554
7651,139591
7652,122434
7653,124589
7654,158278
7655,155994
7656,191497
7657,157078
7658,183430
7659,171408
7660,158261
7661,148010
7662,162057
7663,150949
7664,183959
7665,131363
7666,141803
7667,226599
7668,229060
7669,135258
7670,230828
7671,127627
7672,226348
7673,224625
7674,139139
7675,213009
7676,225320
7677,141109
7678,213463
7679,226632
7680,173235
7681,121940
7682,272643
7683,259914
7684,320454
7685,320299
7686,321076
7687,320989
7688,321285
7689,320557
7690,320098
7691,320691
7692,320069
7693,183467
7694,192713
7695,183199
7696,166359
7697,166842
7698,171418
7699,171858
7700,164665
7701,177186
7702,173825
7703,175866
7704,157075
7705,172140
7706,175249
7707,180792
7708,209154
7709,163445
7710,252914
7711,250249
7712,242188
7713,252807
7714,259880
7715,262452
7716,227524
7717,253675
7718,253947
7719,228158
7720,158345
7721,146217
7722,163158
7723,160133
7724,154883
7725,150731
7726,161788
7727,148142
7728,144190
7729,148102
7730,153589
7731,153869
7732,161416
7733,152769
7734,159605
7735,151510
7736,146538
7737,158021
7738,154189
7739,155093
7740,275579
7741,275084
7742,270895
7743,302545
7744,212837
7745,182230
7746,242479
7747,319983
7748,163752
7749,255191
7750,229815
7751,265183
7752,261509
7753,238395
7754,259901
7755,249167
7756,228306
7757,251426
7758,262080
7759,235943
7760,245565
7761,249958
7762,238673
7763,250492
7764,271622
7765,291406
7766,273692
7767,260500
7768,243757
7769,268263
7770,265872
7771,282194
7772,319696
7773,319766
7774,319731
7775,319760
7776,320174
7777,320235
7778,319786
7779,319844
7780,320203
7781,320394
7782,203135
7783,200601
7784,201466
7785,199133
7786,203985
7787,204957
7788,196614
7789,200816
7790,201043
7791,194470
7792,200149
7793,199488
7794,228849
7795,319728
7796,320637
7797,320412
7798,320665
7799,321495
7800,319860
7801,321382
7802,319905
7803,320022
7804,320711
7805,320414
7806,320772
7807,320385
7808,320464
7809,320374
7810,319872
7811,320467
7812,319750
7813,320273
7814,319757
7815,320138
7816,196514
7817,200012
7818,202854
7819,319816
7820,312618
7821,320634
7822,320386
7823,320850
7824,320629
7825,320797
7826,318280
7827,246111
7828,244633
7829,216123
7830,211854
7831,254869
7832,242959
7833,249355
7834,240365
7835,239445
7836,225725
7837,209249
7838,247784
7839,235493
7840,264800
7841,235211
7842,236355
7843,244331
7844,222262
7845,216452
7846,232905
7847,232397
7848,220076
7849,212176
7850,319171
7851,320220
7852,319328
7853,318862
7854,318823
7855,319166
7856,319260
7857,320005
7858,256212
7859,256698
7860,256238
7861,257147
7862,256700
7863,256116
7864,256028
7865,186436
7866,196808
7867,177954
7868,195625
7869,194373
7870,202153
7871,204098
7872,201892
7873,206810
7874,220989
7875,262844
7876,270980
7877,265292
7878,274946
7879,265449
7880,274055
7881,256976
7882,268282
7883,260141
7884,256050
7885,248118
7886,252797
7887,188579
7888,242001
7889,242490
7890,190844
7891,250743
7892,283633
7893,281990
7894,260729
7895,258862
7896,268723
7897,254238
7898,263832
7899,263134
7900,264171
7901,252936
7902,291134
7903,252030
7904,258494
7905,244851
7906,258864
7907,247120
7908,254854
7909,253182
7910,252008
7911,243119
7912,318724
7913,167521
7914,159365
7915,156748
7916,174671
7917,199075
7918,167051
7919,159411
7920,149957
7921,166807
7922,277817
7923,276030
7924,272243
7925,278645
7926,276203
7927,277426
7928,281375
7929,268709
7930,277549
7931,274038
7932,279137
7933,268751
7934,280264
7935,281623
7936,252145
7937,294732
7938,295154
7939,282012
7940,268511
7941,280552
7942,252907
7943,243894
7944,229826
7945,319826
7946,320122
7947,320157
7948,258877
7949,233332
7950,238142
7951,268978
7952,261938
7953,256859
7954,266679
7955,254346
7956,265276
7957,262185
7958,271890
7959,253052
7960,225647
7961,283288
7962,264409
7963,243860
7964,273241
7965,276993
7966,262116
7967,290397
7968,270596
7969,279676
7970,265255
7971,275692
7972,282748
7973,276815
7974,281491
7975,292986
7976,263483
7977,272340
7978,185952
7979,187240
7980,182910
7981,184544
7982,187930
7983,187548
7984,174646
7985,234331
7986,232667
7987,235452
7988,232351
7989,225118
7990,226177
7991,224339
7992,248263
7993,226703
7994,233242
7995,230177
7996,224505
7997,228860
7998,250206
7999,239454
8000,232820
8001,233529
8002,222608
8003,239112
8004,267410
8005,224153
8006,225449
8007,214702
8008,203733
8009,222786
8010,232887
8011,227262
8012,217945
8013,255206
8014,293654
8015,264688
8016,214990
8017,212127
8018,270978
8019,260165
8020,250936
8021,267432
8022,257966
8023,253170
8024,247164
8025,250623
8026,235263
8027,260744
8028,227096
8029,249345
8030,267733
8031,273881
8032,221591
8033,235574
8034,235753
8035,244413
8036,226827
8037,214955
8038,108991
8039,111952
8040,110868
8041,107229
8042,112839
8043,113326
8044,113561
8045,112360
8046,110840
8047,320862
8048,321310
8049,323890
8050,320540
8051,319951
8052,313452
8053,319745
8054,319280
8055,297120
8056,267699
8057,265515
8058,293483
8059,279449
8060,206437
8061,272372
8062,276692
8063,277281
8064,268199
8065,275700
8066,269173
8067,276289
8068,269812
8069,235016
8070,229423
8071,226548
8072,196523
8073,261002
8074,256016
8075,249690
8076,220860
8077,227933
8078,198819
8079,215133
8080,232464
8081,253289
8082,212779
8083,249894
8084,236467
8085,221220
8086,194501
8087,190082
8088,193648
8089,167671
8090,213332
8091,203921
8092,186432
8093,192371
8094,269817
8095,231516
8096,224945
8097,240047
8098,246440
8099,296126
8100,235702
8101,297785
8102,279372
8103,263490
8104,273448
8105,274143
8106,263652
8107,273466
8108,267361
8109,268660
8110,265165
8111,266585
8112,243941
8113,245172
8114,301502
8115,282041
8116,276865
8117,195946
8118,283613
8119,289847
8120,290885
8121,288992
8122,272539
8123,273469
8124,250251
8125,258587
8126,252115
8127,302244
8128,260353
8129,265985
8130,270269
8131,255002
8132,263512
8133,249508
8134,275209
8135,241689
8136,260683
8137,266625
8138,155514
8139,236302
8140,253780
8141,265153
8142,255398
8143,245086
8144,256934
8145,255880
8146,256173
8147,255700
8148,212066
8149,206087
8150,187721
8151,213428
8152,199220
8153,212014
8154,206155
8155,194021
8156,212178
8157,205834
8158,250765
8159,241885
8160,261195
8161,256925
8162,247800
8163,246072
8164,258488
8165,238754
8166,264871
8167,262917
8168,232083
8169,258064
8170,283724
8171,289617
8172,292065
8173,305261
8174,300093
8175,282667
8176,306095
8177,295448
8178,289071
8179,307955
8180,285005
8181,247733
8182,226182
8183,241539
8184,232717
8185,213054
8186,240193
8187,231661
8188,224580
8189,240431
8190,252549
8191,260091
8192,222520
8193,241218
8194,237508
8195,217503
8196,245890
8197,237761
8198,227956
8199,260609
8200,246912
8201,248226
8202,227179
8203,278442
8204,276779
8205,281474
8206,281327
8207,280693
8208,278783
8209,286803
8210,262783
8211,238467
8212,275738
8213,203004
8214,236639
8215,225730
8216,257399
8217,248174
8218,218989
8219,202125
8220,219213
8221,267987
8222,172157
8223,252158
8224,214876
8225,282252
8226,276351
8227,214509
8228,231378
8229,249821
8230,251376
8231,238164
8232,258179
8233,232587
8234,219686
8235,194560
8236,226540
8237,203520
8238,213424
8239,219607
8240,200057
8241,222482
8242,200788
8243,197208
8244,319866
8245,319939
8246,320456
8247,320327
8248,319858
8249,123460
8250,122238
8251,121640
8252,126531
8253,126541
8254,122247
8255,123269
8256,121676
8257,128399
8258,135598
8259,119786
8260,127329
8261,123348
8262,168387
8263,175324
8264,171227
8265,148391
8266,175343
8267,170104
8268,164310
8269,160514
8270,194181
8271,182340
8272,197067
8273,168698
8274,188167
8275,158816
8276,201800
8277,199314
8278,319851
8279,320305
8280,319777
8281,319785
8282,319787
8283,319791
8284,321635
8285,319823
8286,319765
8287,315505
8288,319532
8289,318634
8290,319873
8291,319388
8292,320230
8293,319447
8294,319755
8295,281989
8296,294907
8297,289507
8298,269060
8299,261846
8300,284788
8301,262966
8302,266818
8303,276533
8304,319896
8305,319722
8306,320677
8307,320494
8308,320123
8309,320332
8310,320161
8311,315010
8312,317911
8313,253772
8314,126657
8315,235790
8316,234475
8317,256415
8318,228079
8319,263209
8320,253118
8321,237233
8322,211503
8323,221001
8324,320073
8325,313213
8326,319992
8327,320702
8328,320301
8329,242507
8330,247582
8331,275574
8332,267787
8333,288043
8334,281952
8335,270510
8336,264853
8337,272038
8338,274912
8339,281976
8340,284656
8341,276025
8342,279790
8343,280474
8344,276678
8345,282434
8346,279169
8347,276396
8348,163506
8349,157981
8350,166075
8351,169945
8352,169439
8353,158798
8354,159966
8355,171065
8356,172974
8357,169903
8358,150102
8359,149076
8360,164274
8361,281544
8362,258420
8363,265613
8364,257148
8365,247887
8366,249728
8367,259888
8368,273883
8369,271465
8370,216555
8371,257246
8372,261052
8373,261237
8374,260145
8375,255991
8376,256734
8377,256582
8378,256155
8379,282601
8380,269537
8381,278528
8382,266580
8383,294196
8384,287852
8385,277460
8386,290978
8387,276134
8388,278965
8389,243648
8390,275830
8391,261268
8392,224868
8393,233880
8394,238907
8395,286121
8396,270208
8397,289718
8398,270802
8399,292658
8400,280233
8401,281402
8402,171132
8403,227406
8404,225136
8405,241554
8406,253274
8407,248033
8408,217874
8409,220109
8410,235957
8411,232707
8412,226825
8413,221892
8414,207886
8415,233134
8416,120098
8417,210043
8418,261450
8419,262230
8420,248738
8421,320276
8422,319835
8423,319948
8424,320194
8425,319930
8426,233462
8427,307059
8428,283848
8429,230017
8430,201077
8431,156277
8432,257637
8433,259271
8434,257900
8435,257859
8436,203437
8437,226488
8438,245950
8439,231178
8440,229736
8441,266377
8442,242844
8443,187261
8444,237715
8445,228914
8446,241369
8447,220830
8448,194874
8449,245972
8450,150757
8451,263614
8452,282808
8453,253820
8454,244427
8455,245468
8456,252168
8457,246439
8458,232403
8459,209818
8460,320533
8461,320768
8462,320965
8463,320724
8464,320090
8465,320409
8466,320970
8467,320239
8468,320879
8469,242659
8470,240354
8471,225230
8472,260384
8473,302475
8474,242520
8475,267828
8476,300473
8477,263751
8478,308827
8479,309332
8480,296324
8481,312729
8482,300939
8483,294039
8484,260245
8485,240252
8486,241340
8487,276485
8488,247235
8489,235079
8490,250276
8491,232308
8492,273892
8493,282751
8494,266865
8495,255057
8496,277378
8497,236821
8498,258315
8499,222346
8500,237479
8501,236972
8502,239869
8503,240125
8504,254176
8505,256013
8506,246510
8507,240837
8508,237741
8509,233185
8510,265586
8511,267031
8512,270387
8513,260060
8514,287217
8515,242114
8516,218425
8517,266948
8518,225485
8519,255633
8520,197122
8521,215622
8522,242884
8523,219196
8524,235097
8525,229343
8526,195036
8527,216204
8528,242421
8529,237821
8530,253397
8531,238942
8532,230405
8533,243726
8534,236158
8535,248165
8536,229004
8537,245592
8538,252697
8539,227815
8540,231968
8541,237396
8542,231090
8543,216228
8544,207096
8545,211599
8546,204917
8547,229430
8548,227108
8549,216635
8550,228216
8551,204413
8552,200621
8553,205716
8554,208420
8555,202535
8556,169029
8557,184840
8558,191213
8559,191043
8560,192372
8561,191178
8562,187605
8563,203553
8564,182432
8565,186506
8566,184851
8567,191053
8568,192407
8569,194338
8570,196832
8571,196996
8572,178394
8573,203803
8574,175318
8575,203158
8576,200176
8577,187707
8578,176358
8579,179159
8580,319740
8581,319931
8582,318611
8583,319496
8584,319892
8585,319800
8586,319779
8587,320215
8588,320449
8589,320373
8590,319715
8591,243651
8592,266852
8593,202793
8594,198372
8595,193792
8596,188441
8597,274381
8598,177942
8599,185707
8600,175634
8601,190460
8602,220202
8603,265684
8604,230811
8605,252001
8606,223182
8607,277842
8608,285460
8609,275489
8610,270562
8611,274799
8612,262449
8613,260481
8614,264110
8615,274908
8616,265855
8617,274945
8618,265743
8619,249715
8620,284161
8621,282326
8622,269516
8623,277983
8624,266232
8625,273560
8626,245204
8627,250881
8628,250918
8629,240410
8630,252470
8631,250317
8632,226839
8633,247863
8634,127186
8635,249204
8636,196586
8637,206046
8638,261229
8639,258109
8640,267147
8641,285434
8642,279120
8643,274324
8644,275040
8645,281066
8646,280803
8647,298475
8648,283439
8649,141942
8650,148284
8651,240577
8652,267053
8653,284229
8654,251498
8655,274183
8656,190855
8657,193557
8658,192059
8659,184382
8660,190302
8661,191855
8662,192013
8663,190189
8664,191180
8665,192025
8666,191990
8667,185026
8668,188841
8669,192491
8670,271514
8671,274021
8672,257858
8673,268750
8674,258356
8675,286876
8676,238512
8677,235080
8678,228714
8679,240539
8680,238990
8681,246036
8682,208804
8683,135554
8684,129408
8685,121495
8686,165672
8687,170312
8688,177770
8689,192320
8690,181236
8691,216971
8692,208914
8693,206823
8694,192256
8695,260134
8696,230408
8697,246185
8698,236262
8699,246911
8700,127706
8701,157040
8702,173287
8703,180277
8704,172553
8705,164717
8706,186687
8707,213389
8708,290905
8709,286903
8710,295607
8711,286345
8712,294843
8713,290587
8714,285497
8715,180962
8716,180693
8717,181618
8718,231267
8719,233463
8720,222136
8721,223880
8722,233396
8723,287994
8724,254735
8725,226850
8726,255400
8727,263083
8728,234552
8729,242940
8730,226305
8731,274457
8732,216686
8733,221037
8734,290590
8735,223768
8736,244900
8737,251789
8738,206968
8739,244699
8740,283495
8741,305587
8742,286653
8743,267150
8744,256203
8745,256069
8746,249553
8747,207871
8748,215004
8749,215474
8750,206311
8751,223840
8752,234538
8753,215621
8754,213089
8755,319034
8756,318535
8757,319454
8758,317754
8759,320312
8760,320197
8761,236022
8762,272745
8763,279649
8764,319884
8765,320048
8766,320404
8767,320025
8768,320078
8769,320439
8770,319993
8771,319778
8772,92353
8773,104627
8774,122329
8775,73534
8776,133751
8777,316976
8778,192280
8779,211202
8780,202155
8781,190524
8782,198687
8783,195776
8784,214044
8785,197302
8786,198846
8787,200687
8788,211680
8789,207217
8790,204667
8791,202306
8792,206452
8793,203195
8794,191803
8795,198311
8796,190224
8797,150451
8798,146065
8799,140475
8800,105237
8801,151480
8802,120262
8803,154637
8804,153968
8805,239794
8806,238416
8807,236066
8808,219170
8809,212022
8810,212249
8811,231838
8812,150698
8813,201176
8814,320659
8815,264882
8816,221602
8817,293190
8818,179802
8819,205670
8820,203180
8821,172526
8822,182470
8823,135660
8824,167442
8825,152487
8826,151824
8827,148691
8828,165748
8829,144206
8830,152523
8831,171025
8832,182451
8833,145404
8834,197614
8835,254352
8836,265185
8837,308703
8838,284509
8839,273623
8840,278897
8841,284761
8842,282469
8843,253338
8844,260933
8845,260925
8846,253244
8847,269282
8848,260014
8849,252861
8850,238756
8851,257357
8852,276277
8853,255549
8854,259016
8855,257132
8856,253484
8857,261608
8858,263167
8859,271640
8860,263206
8861,240464
8862,250705
8863,252153
8864,253977
8865,246332
8866,229275
8867,248430
8868,255555
8869,210579
8870,176297
8871,200591
8872,158163
8873,319965
8874,320035
8875,320042
8876,280379
8877,272930
8878,268997
8879,101106
8880,231321
8881,275283
8882,254513
8883,249313
8884,262303
8885,266292
8886,265425
8887,245749
8888,253089
8889,267036
8890,238088
8891,273360
8892,237307
8893,284339
8894,252942
8895,246982
8896,262916
8897,258147
8898,186007
8899,190725
8900,183115
8901,189433
8902,195401
8903,260828
8904,264392
8905,223469
8906,245976
8907,272364
8908,236032
8909,249156
8910,248191
8911,215484
8912,261701
8913,274481
8914,258451
8915,267229
8916,269038
8917,254766
8918,280677
8919,264376
8920,269798
8921,241896
8922,261981
8923,272522
8924,159978
8925,215508
8926,261427
8927,259959
8928,279650
8929,266264
8930,282422
8931,282412
8932,273307
8933,282828
8934,250002
8935,282132
8936,281792
8937,241421
8938,263929
8939,267311
8940,278236
8941,252878
8942,298347
8943,171425
8944,189365
8945,172329
8946,172240
8947,147510
8948,175809
8949,178427
8950,195636
8951,186700
8952,177185
8953,176737
8954,93835
8955,87741
8956,78789
8957,90154
8958,317222
8959,312023
8960,321014
8961,320399
8962,320357
8963,321001
8964,322892
8965,320396
8966,319709
8967,178333
8968,188102
8969,181167
8970,212905
8971,226161
8972,163710
8973,253236
8974,211082
8975,257063
8976,223262
8977,233074
8978,144281
8979,227574
8980,260489
8981,216411
8982,173501
8983,171028
8984,142239
8985,148437
8986,155449
8987,137344
8988,156331
8989,275638
8990,271016
8991,289399
8992,220960
8993,298592
8994,273771
8995,266900
8996,262787
8997,268039
8998,275398
8999,266371
9000,248362
9001,288675
9002,276821
9003,134603
9004,278986
9005,275116
9006,273467
9007,289320
9008,283464
9009,262264
9010,267405
9011,273390
9012,273108
9013,135836
9014,263866
9015,267955
9016,265842
9017,280206
9018,270889
9019,276230
9020,270694
9021,285172
9022,277801
9023,285198
9024,277590
9025,272339
9026,282254
9027,288491
9028,291177
9029,272743
9030,270071
9031,268269
9032,276676
9033,139429
9034,136797
9035,271572
9036,290155
9037,262753
9038,263538
9039,269994
9040,175873
9041,117684
9042,281034
9043,276546
9044,277133
9045,283324
9046,279008
9047,282744
9048,282682
9049,276655
9050,311564
9051,201614
9052,203556
9053,235933
9054,224017
9055,225824
9056,260863
9057,270829
9058,275037
9059,271407
9060,268778
9061,260206
9062,274321
9063,277749
9064,238443
9065,276149
9066,259002
9067,247986
9068,187000
9069,245297
9070,182238
9071,251094
9072,280053
9073,169049
9074,225637
9075,213025
9076,270783
9077,291080
9078,291163
9079,278050
9080,277567
9081,244629
9082,250905
9083,283497
9084,216479
9085,264988
9086,169890
9087,196352
9088,296152
9089,239239
9090,285463
9091,284544
9092,253690
9093,246011
9094,283151
9095,273274
9096,279231
9097,291452
9098,256389
9099,257120
9100,255703
9101,256844
9102,276496
9103,259075
9104,283172
9105,276257
9106,259251
9107,285317
9108,250044
9109,257089
9110,190414
9111,200425
9112,186548
9113,140085
9114,163511
9115,145040
9116,228916
9117,266171
9118,279807
9119,268574
9120,243509
9121,276716
9122,269307
9123,252834
9124,268211
9125,159996
9126,229400
9127,248549
9128,227064
9129,236973
9130,235355
9131,204269
9132,246120
9133,229034
9134,216351
9135,215561
9136,222024
9137,247673
9138,165568
9139,229313
9140,191328
9141,223358
9142,190413
9143,130270
9144,174374
9145,232215
9146,149743
9147,173764
9148,150456
9149,195277
9150,235047
9151,248730
9152,258058
9153,258931
9154,263052
9155,263561
9156,258471
9157,263884
9158,264208
9159,249252
9160,252017
9161,234415
9162,229046
9163,250500
9164,242717
9165,265648
9166,231236
9167,227988
9168,249838
9169,236683
9170,297371
9171,259336
9172,303436
9173,225604
9174,306946
9175,288599
9176,222940
9177,260524
9178,272171
9179,256811
9180,208070
9181,252587
9182,266239
9183,246730
9184,249790
9185,273835
9186,250916
9187,300663
9188,318844
9189,257832
9190,249749
9191,254969
9192,249291
9193,264758
9194,274144
9195,274879
9196,268495
9197,268104
9198,247615
9199,266620
9200,245259
9201,255635
9202,211662
9203,205195
9204,208510
9205,210654
9206,216235
9207,212156
9208,215539
9209,209014
9210,203403
9211,149452
9212,186907
9213,183450
9214,163642
9215,173161
9216,163219
9217,274232
9218,271921
9219,296272
9220,256228
9221,256992
9222,261657
9223,236271
9224,259867
9225,270661
9226,263271
9227,273941
9228,268196
9229,273022
9230,242098
9231,262028
9232,226815
9233,267690
9234,275085
9235,255316
9236,216380
9237,272472
9238,274920
9239,178304
9240,164668
9241,186683
9242,188362
9243,181273
9244,232705
9245,233438
9246,235067
9247,286867
9248,217156
9249,203293
9250,209564
9251,199183
9252,195461
9253,220638
9254,193332
9255,270603
9256,273571
9257,269037
9258,234943
9259,250430
9260,150028
9261,128490
9262,172803
9263,118702
9264,157373
9265,160820
9266,155004
9267,76840
9268,196354
9269,187995
9270,172387
9271,171690
9272,120338
9273,262421
9274,173658
9275,170537
9276,173905
9277,181715
9278,171218
9279,181616
9280,170504
9281,176282
9282,170861
9283,159208
9284,171536
9285,166986
9286,188457
9287,218049
9288,198147
9289,199058
9290,202122
9291,144514
9292,192617
9293,200573
9294,205729
9295,233992
9296,224590
9297,221222
9298,226308
9299,202604
9300,213739
9301,222844
9302,200450
9303,306397
9304,306354
9305,291596
9306,306152
9307,303829
9308,302339
9309,296163
9310,311844
9311,311180
9312,204583
9313,207188
9314,241372
9315,269515
9316,249938
9317,259806
9318,246437
9319,256964
9320,203489
9321,226558
9322,233750
9323,206795
9324,247773
9325,217486
9326,218983
9327,241089
9328,187415
9329,229193
9330,187849
9331,275382
9332,217452
9333,235924
9334,259465
9335,233214
9336,234837
9337,232919
9338,247519
9339,272350
9340,239693
9341,238669
9342,258044
9343,294455
9344,276195
9345,252764
9346,261253
9347,269120
9348,253174
9349,247511
9350,265927
9351,247868
9352,243127
9353,243592
9354,215458
9355,215797
9356,241837
9357,247577
9358,252135
9359,243672
9360,241450
9361,287972
9362,228616
9363,239772
9364,229581
9365,241162
9366,254613
9367,240869
9368,235017
9369,245808
9370,240618
9371,234586
9372,252040
9373,236616
9374,248433
9375,237891
9376,234306
9377,225533
9378,248817
9379,256492
9380,252501
9381,245779
9382,266615
9383,246269
9384,243758
9385,207521
9386,287739
9387,276026
9388,245088
9389,289159
9390,252592
9391,263361
9392,272914
9393,292882
9394,276745
9395,252998
9396,281831
9397,193839
9398,263232
9399,265409
9400,248363
9401,229213
9402,163532
9403,223150
9404,196484
9405,183017
9406,203236
9407,257161
9408,215136
9409,280342
9410,243497
9411,198122
9412,240939
9413,265237
9414,256547
9415,250344
9416,244649
9417,267006
9418,218141
9419,232120
9420,228311
9421,249456
9422,241881
9423,263661
9424,244284
9425,256289
9426,236138
9427,240037
9428,257690
9429,257255
9430,256576
9431,256649
9432,251273
9433,220459
9434,252107
9435,252345
9436,237315
9437,265557
9438,246494
9439,227031
9440,268270
9441,254437
9442,272548
9443,230845
9444,267836
9445,199915
9446,243209
9447,260115
9448,274505
9449,264727
9450,256696
9451,241898
9452,186566
9453,250328
9454,245913
9455,252375
9456,255963
9457,257103
9458,260419
9459,201675
9460,195227
9461,198798
9462,225694
9463,256544
9464,253439
9465,239261
9466,242292
9467,236419
9468,221571
9469,252204
9470,227310
9471,259519
9472,258709
9473,242078
9474,239243
9475,238340
9476,205185
9477,219415
9478,263316
9479,244907
9480,251894
9481,245015
9482,240605
9483,245525
9484,229078
9485,251603
9486,230637
9487,260892
9488,265843
9489,247081
9490,258690
9491,265652
9492,245413
9493,255408
9494,264523
